"gamma_hat","squared_error","LCL","UCL","catch","interval_width","Method","setting","sigma","N","P"
2.10562662175625,0.0111569832236388,1.92836703335169,2.28288621016081,TRUE,0.354519176809122,"linero","fixed",1,200,100
2.09435500782846,0.00890286750230788,1.94102252451249,2.24768749114442,TRUE,0.306664966631935,"FDML_full","fixed",1,200,100
2.08706302418247,0.00757997017979796,1.87386927093961,2.30025677742533,TRUE,0.426387506485721,"FDML_split","fixed",1,200,100
2.11221276,0.0125917035068176,1.733086,2.474145,TRUE,0.741059,"BDML_b","fixed",2,200,100
2.28881013,0.0834112911906168,1.99531075,2.607818,TRUE,0.61250725,"BDML_b2","fixed",2,200,100
2.02752699795609,0.000757735616474396,1.79821570693666,2.25683828897552,TRUE,0.458622582038857,"naive","fixed",2,200,100
2.52574340067143,0.276406123349562,2.18842177929603,2.86306502204684,FALSE,0.674643242750813,"hahn","fixed",2,200,100
2.1955341246807,0.0382335939146485,1.85446347071341,2.53660477864799,TRUE,0.682141307934583,"linero","fixed",2,200,100
2.32189157573113,0.103614186526667,2.04397588018024,2.59980727128201,FALSE,0.555831391101766,"FDML_full","fixed",2,200,100
2.22981773867027,0.0528161930075179,1.86543580825192,2.59419966908863,TRUE,0.728763860836713,"FDML_split","fixed",2,200,100
2.239148445,0.0571919787459181,1.464118,3.040708,TRUE,1.57659,"BDML_b","fixed",4,200,100
2.57392295,0.329387552536703,1.93128975,3.172574,TRUE,1.24128425,"BDML_b2","fixed",4,200,100
2.28510340081063,0.0812839491537847,1.86383942390882,2.70636737771243,TRUE,0.842527953803607,"naive","fixed",4,200,100
2.97819395128372,0.95686340632806,2.34106583977352,3.61532206279393,FALSE,1.27425622302041,"hahn","fixed",4,200,100
2.39839600341861,0.158719375539919,1.73920505380757,3.05758695302964,TRUE,1.31838189922207,"linero","fixed",4,200,100
2.77113004045456,0.594641539291453,2.21329017019353,3.32896991071559,FALSE,1.11567974052205,"FDML_full","fixed",4,200,100
2.49674037590492,0.246751001054164,1.81379918862036,3.17968156318949,TRUE,1.36588237456913,"FDML_split","fixed",4,200,100
2.06234083,0.00388637908508892,1.900854,2.23760975,TRUE,0.33675575,"BDML_b","fixed",1,200,100
2.05953371,0.00354426262636412,1.91390725,2.207052,TRUE,0.29314475,"BDML_b2","fixed",1,200,100
1.91249871164587,0.00765647546363322,1.76188729465711,2.06311012863462,TRUE,0.301222833977514,"naive","fixed",1,200,100
2.20121970512323,0.0404893697298811,2.05453336930628,2.34790604094018,FALSE,0.293372671633898,"hahn","fixed",1,200,100
2.08309649135121,0.00690502687488176,1.91151025274358,2.25468272995884,TRUE,0.343172477215262,"linero","fixed",1,200,100
2.07319797648005,0.00535794376077332,1.938113129768,2.2082828231921,TRUE,0.2701696934241,"FDML_full","fixed",1,200,100
1.9434835951774,0.00319410401407187,1.75685038987477,2.13011680048003,TRUE,0.373266410605255,"FDML_split","fixed",1,200,100
2.10107752,0.0102166650493504,1.7683825,2.42542875,TRUE,0.65704625,"BDML_b","fixed",2,200,100
2.12332902,0.0152100471741604,1.8409225,2.39109025,TRUE,0.55016775,"BDML_b2","fixed",2,200,100
1.85046863017612,0.0223596305614053,1.60291329298901,2.09802396736323,TRUE,0.495110674374222,"naive","fixed",2,200,100
2.3696136395917,0.136614242572223,2.09888003629661,2.64034724288679,FALSE,0.541467206590187,"hahn","fixed",2,200,100
2.16496010468576,0.0272118361379363,1.82154203366218,2.50837817570934,TRUE,0.686836142047156,"linero","fixed",2,200,100
2.23449022757149,0.0549856668265297,1.98507344230821,2.48390701283478,TRUE,0.49883357052657,"FDML_full","fixed",2,200,100
1.92440877589908,0.00571403316107625,1.5998756722244,2.24894187957375,TRUE,0.649066207349351,"FDML_split","fixed",2,200,100
2.18117075,0.0328228406555626,1.50657825,2.789536,TRUE,1.28295775,"BDML_b","fixed",4,200,100
2.24161447,0.0583775521133809,1.71029375,2.7617465,TRUE,1.05145275,"BDML_b2","fixed",4,200,100
1.81986706502385,0.0324478742631209,1.37975602237089,2.25997810767682,TRUE,0.88022208530593,"naive","fixed",4,200,100
2.55572372347618,0.308828856834225,2.0628932439751,3.04855420297725,FALSE,0.985660959002156,"hahn","fixed",4,200,100
2.3442200789422,0.118487462746976,1.65262426672299,3.03581589116141,TRUE,1.38319162443842,"linero","fixed",4,200,100
2.43601037172791,0.190105044254312,1.93345487388084,2.93856586957498,TRUE,1.00511099569414,"FDML_full","fixed",4,200,100
1.87201915268564,0.0163790972793005,1.25892618297999,2.4851121223913,TRUE,1.22618593941131,"FDML_split","fixed",4,200,100
1.95034796,0.0024653250761616,1.736567,2.15860125,TRUE,0.42203425,"BDML_b","fixed",1,200,100
2.00894058,7.99339707363996e-05,1.8283395,2.19629325,TRUE,0.36795375,"BDML_b2","fixed",1,200,100
1.82281488727212,0.0313945641723913,1.67269143733203,1.97293833721221,FALSE,0.300246899880183,"naive","fixed",1,200,100
2.14907030898938,0.0222219570221888,1.95424746354977,2.34389315442899,TRUE,0.389645690879221,"hahn","fixed",1,200,100
1.95925953184665,0.00165978574535402,1.79801910894478,2.12049995474852,TRUE,0.32248084580374,"linero","fixed",1,200,100
1.99513638964232,2.36547057113712e-05,1.83387690780382,2.15639587148082,TRUE,0.322518963677,"FDML_full","fixed",1,200,100
1.8216276865577,0.0318166822027565,1.59665242264105,2.04660295047436,TRUE,0.449950527833304,"FDML_split","fixed",1,200,100
1.88624469,0.0129402705531961,1.510714,2.28789575,TRUE,0.77718175,"BDML_b","fixed",2,200,100
2.02541197,0.000645768219280897,1.7167985,2.3564185,TRUE,0.63962,"BDML_b2","fixed",2,200,100
1.72174434370196,0.0774262102618529,1.48825551181674,1.95523317558718,FALSE,0.466977663770449,"naive","fixed",2,200,100
2.3163976448389,0.100107469659603,1.93478220272321,2.69801308695459,TRUE,0.763230884231376,"hahn","fixed",2,200,100
1.91230734847407,0.00769000113164811,1.58248929463096,2.24212540231718,TRUE,0.659636107686211,"linero","fixed",2,200,100
2.11333887377339,0.0128457003082209,1.80723224914258,2.4194454984042,TRUE,0.612213249261623,"FDML_full","fixed",2,200,100
1.76187210787334,0.0567048930086855,1.39470576822318,2.1290384475235,TRUE,0.734332679300321,"FDML_split","fixed",2,200,100
1.767025935,0.0542769149626243,0.99826535,2.513948,TRUE,1.51568265,"BDML_b","fixed",4,200,100
2.068029268,0.00462798130461584,1.42720125,2.69681,TRUE,1.26960875,"BDML_b2","fixed",4,200,100
1.67334591586498,0.106702890682086,1.27141961187063,2.07527221985934,TRUE,0.803852607988714,"naive","fixed",4,200,100
2.46599338465559,0.217149834542776,1.75506535914928,3.17692141016191,TRUE,1.42185605101263,"hahn","fixed",4,200,100
1.81508846464152,0.0341922759086321,1.13910164989507,2.49107527938796,TRUE,1.35197362949289,"linero","fixed",4,200,100
2.27568314495249,0.0760011964108956,1.63735167557809,2.91401461432689,TRUE,1.27666293874879,"FDML_full","fixed",4,200,100
1.58550701797233,0.171804432150187,0.904228347698218,2.26678568824645,TRUE,1.36255734054823,"FDML_split","fixed",4,200,100
1.98615715,0.000191624496122502,1.75847175,2.20848525,TRUE,0.4500135,"BDML_b","fixed",1,200,100
2.07960193,0.00633646725972489,1.874128,2.2675935,TRUE,0.3934655,"BDML_b2","fixed",1,200,100
1.91082359017889,0.00795243206858341,1.74722774852675,2.07441943183102,TRUE,0.327191683304264,"naive","fixed",1,200,100
2.21379275194644,0.0457073407848313,1.99732847042995,2.43025703346293,TRUE,0.432928563032976,"hahn","fixed",1,200,100
2.06622771774702,0.00438611059797913,1.84386174753874,2.2885936879553,TRUE,0.444731940416567,"linero","fixed",1,200,100
2.10317643221338,0.0106453761642813,1.92832368651426,2.27802917791249,TRUE,0.349705491398233,"FDML_full","fixed",1,200,100
1.98935404447632,0.000113336369012219,1.78787651277801,2.19083157617463,TRUE,0.402955063396622,"FDML_split","fixed",1,200,100
1.94437971,0.0030936166596841,1.501617,2.3790895,TRUE,0.8774725,"BDML_b","fixed",2,200,100
2.17076734,0.0291614844106755,1.78765625,2.5238275,TRUE,0.73617125,"BDML_b2","fixed",2,200,100
1.91756334508011,0.00679580207438129,1.65883112750848,2.17629556265174,TRUE,0.517464435143258,"naive","fixed",2,200,100
2.47810198936521,0.228581512234967,2.06325280155562,2.8929511771748,FALSE,0.829698375619181,"hahn","fixed",2,200,100
2.13863404685199,0.0192193989465598,1.69896629075071,2.57830180295327,TRUE,0.879335512202566,"linero","fixed",2,200,100
2.27046827320398,0.0731530868099406,1.93649532125566,2.60444122515229,TRUE,0.66794590389663,"FDML_full","fixed",2,200,100
2.09009993384633,0.00811799807911224,1.72076727407116,2.45943259362149,TRUE,0.738665319550324,"FDML_split","fixed",2,200,100
1.918876629,0.00658100132240362,1.0724875,2.7801435,TRUE,1.707656,"BDML_b","fixed",4,200,100
2.38032424,0.144646527531578,1.69102875,3.08853425,TRUE,1.3975055,"BDML_b2","fixed",4,200,100
2.03136539377353,0.000983787926568308,1.58066050107695,2.48207028647011,TRUE,0.90140978539316,"naive","fixed",4,200,100
2.82872392734914,0.68678334776099,2.0671315248706,3.59031632982769,FALSE,1.52318480495708,"hahn","fixed",4,200,100
2.27655134670984,0.0764806473670236,1.393511638755,3.15959105466467,TRUE,1.76607941590967,"linero","fixed",4,200,100
2.63842153125928,0.407582051575445,1.94104654489722,3.33579651762134,TRUE,1.39474997272411,"FDML_full","fixed",4,200,100
2.25984504515908,0.0675194474937259,1.56746408581307,2.9522260045051,TRUE,1.38476191869203,"FDML_split","fixed",4,200,100
1.81746909,0.0333175331054281,1.59723425,2.03692375,TRUE,0.4396895,"BDML_b","fixed",1,200,100
1.92391595,0.00578878266440249,1.744145,2.099505,TRUE,0.35536,"BDML_b2","fixed",1,200,100
1.80789378159267,0.0369047991507636,1.67819992690055,1.93758763628479,FALSE,0.259387709384241,"naive","fixed",1,200,100
2.14092459048015,0.0198597402019973,1.92873284344295,2.35311633751734,TRUE,0.424383494074391,"hahn","fixed",1,200,100
1.899219898784,0.010156628801107,1.69530746097229,2.10313233659571,TRUE,0.407824875623417,"linero","fixed",1,200,100
1.94906624187714,0.00259424771651771,1.80639967951614,2.09173280423815,TRUE,0.285333124722005,"FDML_full","fixed",1,200,100
1.74832014993433,0.0633427469290805,1.54058418581884,1.95605611404981,FALSE,0.415471928230973,"FDML_split","fixed",1,200,100
1.624377637,0.141092159585704,1.2151395,2.06576075,TRUE,0.85062125,"BDML_b","fixed",2,200,100
1.85852566,0.0200149888784356,1.53412875,2.179856,TRUE,0.64572725,"BDML_b2","fixed",2,200,100
1.71809083223232,0.0794727788714684,1.47731956686903,1.9588620975956,FALSE,0.481542530726565,"naive","fixed",2,200,100
2.19988016309579,0.0399520795991998,1.81596316108596,2.58379716510562,TRUE,0.767834004019652,"hahn","fixed",2,200,100
1.78830844693747,0.0448133136380248,1.39123214671043,2.18538474716452,TRUE,0.794152600454094,"linero","fixed",2,200,100
1.98348330979844,0.000272801055214385,1.70603234986338,2.2609342697335,TRUE,0.554901919870121,"FDML_full","fixed",2,200,100
1.62467879572906,0.140866006375387,1.26299748977724,1.98636010168089,FALSE,0.723362611903647,"FDML_split","fixed",2,200,100
1.3204718766,0.461758470491526,0.51610745,2.1244025,TRUE,1.60829505,"BDML_b","fixed",4,200,100
1.708808973,0.0847922142053147,1.1251165,2.30363425,TRUE,1.17851775,"BDML_b2","fixed",4,200,100
1.5949435328164,0.164070741607255,1.14167059527083,2.04821647036198,TRUE,0.906545875091143,"naive","fixed",4,200,100
2.12379554940912,0.0153253380535069,1.39686207089825,2.85072902792,TRUE,1.45386695702174,"hahn","fixed",4,200,100
1.56590132032713,0.188441663693726,0.790790728003993,2.34101191265027,TRUE,1.55022118464628,"linero","fixed",4,200,100
1.95545509265244,0.00198424877060277,1.37900852106051,2.53190166424437,TRUE,1.15289314318386,"FDML_full","fixed",4,200,100
1.343611295414,0.430846131508084,0.659235438973882,2.02798715185412,TRUE,1.36875171288024,"FDML_split","fixed",4,200,100
2.09934655,0.00986973699690248,1.90199025,2.2888855,TRUE,0.38689525,"BDML_b","fixed",1,200,100
2.15661347,0.0245277789854409,1.983178,2.3231215,TRUE,0.3399435,"BDML_b2","fixed",1,200,100
2.00452470477758,2.04729533242456e-05,1.84221074519872,2.16683866435644,TRUE,0.324627919157712,"naive","fixed",1,200,100
2.30652879206815,0.0939599003667572,2.11650834770276,2.49654923643354,FALSE,0.380040888730782,"hahn","fixed",1,200,100
2.14453656774653,0.0208908194159482,1.9413081078819,2.34776502761116,TRUE,0.40645691972926,"linero","fixed",1,200,100
2.1922949298985,0.0369773400646695,2.03514682260573,2.34944303719127,FALSE,0.314296214585546,"FDML_full","fixed",1,200,100
1.72697807176453,0.0745409732974134,1.52814401441566,1.92581212911341,FALSE,0.397668114697748,"FDML_split","fixed",1,200,100
2.17391915,0.0302478707367225,1.74871675,2.5722685,TRUE,0.82355175,"BDML_b","fixed",2,200,100
2.3124456,0.0976222529593601,1.99856275,2.63591075,TRUE,0.637348,"BDML_b2","fixed",2,200,100
1.99086433323176,8.34604073003543e-05,1.72827014765263,2.25345851881089,TRUE,0.525188371158264,"naive","fixed",2,200,100
2.62637639629155,0.39234738983119,2.27186606032497,2.98088673225813,FALSE,0.709020671933164,"hahn","fixed",2,200,100
2.29385355816892,0.0863499136485358,1.89054054052281,2.69716657581503,TRUE,0.806626035292225,"linero","fixed",2,200,100
2.49399277726197,0.244028863986998,2.18643098650927,2.80155456801467,FALSE,0.615123581505401,"FDML_full","fixed",2,200,100
1.61871078670644,0.145381464174019,1.29259663464588,1.94482493876701,FALSE,0.652228304121128,"FDML_split","fixed",2,200,100
2.35130975,0.123418540445062,1.59949575,3.07046325,TRUE,1.4709675,"BDML_b","fixed",4,200,100
2.61926107,0.383484272817545,2.00802225,3.17975225,FALSE,1.17173,"BDML_b2","fixed",4,200,100
2.05389504760527,0.00290467615637386,1.63013879494333,2.4776513002672,TRUE,0.847512505323865,"naive","fixed",4,200,100
3.05173991368316,1.10615684603426,2.373285446181,3.73019438118532,FALSE,1.35690893500433,"hahn","fixed",4,200,100
2.56917564904811,0.32396091946934,1.7848388632842,3.35351243481203,TRUE,1.56867357152783,"linero","fixed",4,200,100
2.98814979759675,0.976440022490502,2.34255510054666,3.63374449464684,FALSE,1.29118939410018,"FDML_full","fixed",4,200,100
1.40319085618283,0.356181154143782,0.796039941247413,2.01034177111825,TRUE,1.21430182987084,"FDML_split","fixed",4,200,100
1.99482516,2.67789690256001e-05,1.81241075,2.211861,TRUE,0.39945025,"BDML_b","fixed",1,200,100
2.04658526,0.00217018644926761,1.86844025,2.2122075,TRUE,0.34376725,"BDML_b2","fixed",1,200,100
1.84606634365267,0.0236955705564566,1.7231991877772,1.96893349952815,FALSE,0.245734311750944,"naive","fixed",1,200,100
2.12906707501575,0.01665830985312,1.92653670376541,2.33159744626608,TRUE,0.405060742500673,"hahn","fixed",1,200,100
1.98364448930166,0.000267502730203389,1.75691000892569,2.21037896967764,TRUE,0.453468960751945,"linero","fixed",1,200,100
2.0383106326935,0.00146770457737636,1.88367974382665,2.19294152156035,TRUE,0.309261777733699,"FDML_full","fixed",1,200,100
1.94239969943736,0.00331779462490646,1.71987208054612,2.1649273183286,TRUE,0.445055237782475,"FDML_split","fixed",1,200,100
1.97056013,0.000866705945616902,1.56066275,2.39138125,TRUE,0.8307185,"BDML_b","fixed",2,200,100
2.11467621,0.0131506331399641,1.768878,2.447969,TRUE,0.679091,"BDML_b2","fixed",2,200,100
1.79334551327821,0.0427060768822464,1.60650933877361,1.98018168778281,FALSE,0.373672349009198,"naive","fixed",2,200,100
2.32218282236035,0.10380177102408,1.93005082291134,2.71431482180936,TRUE,0.784263998898022,"hahn","fixed",2,200,100
2.00204460879745,4.18042513460244e-06,1.53708197584337,2.46700724175153,TRUE,0.929925265908164,"linero","fixed",2,200,100
2.19085224221383,0.0364245783580483,1.8926189841418,2.48908550028587,TRUE,0.596466516144061,"FDML_full","fixed",2,200,100
2.09226747118672,0.00851328623919261,1.75836217355555,2.4261727688179,TRUE,0.667810595262347,"FDML_split","fixed",2,200,100
1.962601166,0.00139867278455956,1.2305775,2.706868,TRUE,1.4762905,"BDML_b","fixed",4,200,100
2.21052573,0.0443210829920329,1.539662,2.8400235,TRUE,1.3003615,"BDML_b2","fixed",4,200,100
1.77699057263447,0.0497332046939023,1.46053186682921,2.09344927843973,TRUE,0.632917411610515,"naive","fixed",4,200,100
2.64658366684942,0.41807043823644,1.88559952598794,3.40756780771089,TRUE,1.52196828172295,"hahn","fixed",4,200,100
2.05259077331624,0.00276578943800003,1.15092764444373,2.95425390218875,TRUE,1.80332625774502,"linero","fixed",4,200,100
2.61570338231666,0.379090654996176,1.94399116339756,3.28741560123576,TRUE,1.34342443783819,"FDML_full","fixed",4,200,100
2.38568736252301,0.148754741609957,1.81084438031019,2.96053034473583,TRUE,1.14968596442564,"FDML_split","fixed",4,200,100
1.81790979,0.0331568445778441,1.64202825,1.9991355,FALSE,0.35710725,"BDML_b","fixed",1,200,100
1.87264928,0.0162182058845184,1.703062,2.048781,TRUE,0.345719,"BDML_b2","fixed",1,200,100
1.69513836595651,0.0929406159116676,1.5582268484959,1.83204988341712,FALSE,0.273823034921223,"naive","fixed",1,200,100
2.01455703991957,0.000211907411220091,1.84111365662616,2.18800042321299,TRUE,0.346886766586837,"hahn","fixed",1,200,100
1.88522170737615,0.0131740564576453,1.71741024465063,2.05303317010168,TRUE,0.33562292545105,"linero","fixed",1,200,100
1.95982041467109,0.00161439907720326,1.79822429661212,2.12141653273006,TRUE,0.323192236117934,"FDML_full","fixed",1,200,100
1.71145175895142,0.0832600874122323,1.50678490668502,1.91611861121781,FALSE,0.409333704532794,"FDML_split","fixed",1,200,100
1.623520238,0.141737011195577,1.28821675,1.99573125,FALSE,0.7075145,"BDML_b","fixed",2,200,100
1.7795471,0.04859948111841,1.47036775,2.09327325,TRUE,0.6229055,"BDML_b2","fixed",2,200,100
1.46348065551831,0.287853007003064,1.23337775157372,1.6935835594629,FALSE,0.460205807889181,"naive","fixed",2,200,100
2.01153275281852,0.000133004387573118,1.67010942663194,2.35295607900511,TRUE,0.68284665237317,"hahn","fixed",2,200,100
1.7686097091795,0.0535414666859936,1.42475308833152,2.11246633002749,TRUE,0.687713241695962,"linero","fixed",2,200,100
2.07667876779425,0.00587963343044413,1.73852962242791,2.41482791316059,TRUE,0.676298290732681,"FDML_full","fixed",2,200,100
1.54638305184725,0.205768335651414,1.19857273560694,1.89419336808756,FALSE,0.695620632480624,"FDML_split","fixed",2,200,100
1.2720689145,0.529883665237208,0.618920525,1.97748375,FALSE,1.358563225,"BDML_b","fixed",4,200,100
1.550366574,0.202170217776497,0.982994,2.1809,TRUE,1.197906,"BDML_b2","fixed",4,200,100
1.18080620029788,0.671078481470396,0.77301155151285,1.58860084908291,FALSE,0.815589297570062,"naive","fixed",4,200,100
1.81689806678978,0.0335263179453199,1.1686283202631,2.46516781331646,TRUE,1.29653949305335,"hahn","fixed",4,200,100
1.50747672174633,0.242579179621743,0.826318105364233,2.18863533812843,TRUE,1.36231723276419,"linero","fixed",4,200,100
1.79962540015649,0.0401499802624463,1.18036104186954,2.41888975844344,TRUE,1.2385287165739,"FDML_full","fixed",4,200,100
1.19842762640038,0.642518270118132,0.562892155306099,1.83396309749466,FALSE,1.27107094218856,"FDML_split","fixed",4,200,100
1.91459983,0.0072931890360289,1.727436,2.10825,TRUE,0.380814,"BDML_b","fixed",1,200,100
1.97179233,0.000795672646828901,1.797296,2.14146575,TRUE,0.34416975,"BDML_b2","fixed",1,200,100
1.80459419075524,0.0381834302866011,1.66454469180417,1.9446436897063,FALSE,0.280098997902125,"naive","fixed",1,200,100
2.08325253965119,0.00693098535837301,1.89457660295113,2.27192847635125,TRUE,0.377351873400118,"hahn","fixed",1,200,100
1.97188888146808,0.000790234985115459,1.77825033252763,2.16552743040854,TRUE,0.387277097880909,"linero","fixed",1,200,100
1.98635721167478,0.000186125673286636,1.84130126925756,2.13141315409201,TRUE,0.290111884834442,"FDML_full","fixed",1,200,100
1.83491773895527,0.0272521529116405,1.63938033451948,2.03045514339106,TRUE,0.391074808871579,"FDML_split","fixed",1,200,100
1.81533685,0.0341004789679225,1.45382775,2.21199775,TRUE,0.75817,"BDML_b","fixed",2,200,100
1.95677193,0.00186866603592491,1.6251465,2.27554175,TRUE,0.65039525,"BDML_b2","fixed",2,200,100
1.66995193331209,0.108931726324424,1.44151042098239,1.8983934456418,FALSE,0.456883024659408,"naive","fixed",2,200,100
2.2034177563275,0.0413787835893126,1.84036169834228,2.56647381431271,TRUE,0.726112115970424,"hahn","fixed",2,200,100
1.95324299517756,0.00218621749996611,1.57308650451522,2.33339948583989,TRUE,0.760312981324668,"linero","fixed",2,200,100
2.03643813402075,0.00132773761091408,1.76178331976845,2.31109294827305,TRUE,0.549309628504599,"FDML_full","fixed",2,200,100
1.8105245916564,0.0359009303669732,1.48979584044703,2.13125334286578,TRUE,0.64145750241875,"FDML_split","fixed",2,200,100
1.645325981,0.125793659753612,0.95815485,2.39167325,TRUE,1.4335184,"BDML_b","fixed",4,200,100
1.903818921,0.00925079995760423,1.33239075,2.46410625,TRUE,1.1317155,"BDML_b2","fixed",4,200,100
1.50329186656209,0.246718969823372,1.12081436755212,1.88576936557206,FALSE,0.764954998019931,"naive","fixed",4,200,100
2.28997269979714,0.0840841666276445,1.5955487534179,2.98439664617639,TRUE,1.38884789275849,"hahn","fixed",4,200,100
1.91800875979807,0.00672256346985015,1.15816991901684,2.67784760057931,TRUE,1.51967768156247,"linero","fixed",4,200,100
2.1043569960431,0.0108903826231399,1.53213626585474,2.67657772623146,TRUE,1.14444146037672,"FDML_full","fixed",4,200,100
1.79661580928761,0.0413651290317353,1.22173499973747,2.37149661883774,TRUE,1.14976161910028,"FDML_split","fixed",4,200,100
1.82851219,0.0294080689785961,1.60252425,2.044493,TRUE,0.44196875,"BDML_b","fixed",1,200,100
1.93611418,0.00408139799707241,1.7534525,2.10193625,TRUE,0.34848375,"BDML_b2","fixed",1,200,100
1.78954859311007,0.0442897946619504,1.66826722375076,1.91082996246939,FALSE,0.24256273871863,"naive","fixed",1,200,100
